1,4.486937,-0.1899194,0.124646,0.3587506,-0.2177032,-0.6238122,0.7255039,-0.8488216,0.007359259,0.08886633,-0.1702952,-0.6891463,-0.6987016,-1.582001,-1.830933,2.248
1,4.55347,-0.190014,0.124611,0.3594949,-0.2175612,-0.624503,0.7250938,-0.863902,0.007039745,0.07810172,-0.1463347,-0.6907926,-0.7029679,-1.582001,-1.830933,2.248
1,4.619685,-0.1916911,0.1255316,0.3585931,-0.2086533,-0.6303921,0.7225116,-0.8746642,0.006769957,0.06934893,-0.1366905,-0.6937463,-0.7026855,-1.582001,-1.830933,2.248
1,4.674942,-0.1920537,0.1253951,0.3575246,-0.2092809,-0.6284797,0.7234995,-0.8822445,0.004220307,0.06318154,-0.1315122,-0.6910949,-0.7072836,-1.582001,-1.830933,2.248
1,4.74235,-0.1916157,0.1248221,0.3578161,-0.2138258,-0.6217927,0.7259611,-0.8851933,0.003943509,0.06161385,-0.1412558,-0.6930619,-0.7035083,-1.582001,-1.830933,2.248
1,4.810315,-0.1927723,0.1259818,0.3585742,-0.2071552,-0.6331735,0.7192936,-0.8851332,0.003983302,0.06234758,-0.1457935,-0.6870919,-0.7081931,-1.582001,-1.830933,2.248
1,4.863839,-0.1929759,0.125959,0.3581083,-0.2066128,-0.6312866,0.7203661,-0.8851107,0.004056912,0.06262354,-0.1482539,-0.6871192,-0.7080265,-1.582001,-1.830933,2.248
1,4.931848,-0.19289,0.1257651,0.3578835,-0.2085209,-0.6303434,0.7212998,-0.8851467,0.004047517,0.0625024,-0.1464976,-0.6887949,-0.7067621,-1.582001,-1.830933,2.248
1,5.008962,-0.1928687,0.1257939,0.3578994,-0.2084605,-0.6304846,0.7211987,-0.8851779,0.003319124,0.06256656,-0.1355925,-0.6914348,-0.7059945,-1.582001,-1.830933,2.248
1,5.075116,-0.1915878,0.124681,0.3574557,-0.216369,-0.6207694,0.7265657,-0.8855546,0.00267704,0.06244671,-0.1244228,-0.6897146,-0.7093102,-1.582001,-1.830933,2.248
1,5.142054,-0.191566,0.1247433,0.3577652,-0.2155203,-0.6216539,0.7261564,-0.8858937,0.002295909,0.06251705,-0.119477,-0.6893842,-0.7100897,-1.582001,-1.830933,2.248
1,5.197151,-0.1917247,0.1248751,0.3579829,-0.2133243,-0.622772,0.7256052,-0.8858438,0.002175755,0.06256153,-0.1156821,-0.6894296,-0.7103621,-1.582001,-1.830933,2.248
1,5.263979,-0.1927222,0.1258223,0.3583668,-0.2067232,-0.6320825,0.7205174,-0.8860177,0.002005879,0.06263661,-0.114238,-0.6890363,-0.710848,-1.582001,-1.830933,2.248
1,5.342283,-0.1926543,0.1259135,0.3586679,-0.2071227,-0.6332805,0.7195776,-0.8860555,0.001862697,0.06269812,-0.1113339,-0.688316,-0.7117361,-1.582001,-1.830933,2.248
1,5.419591,-0.1924099,0.1257319,0.3589101,-0.2085437,-0.6321593,0.7201642,-0.8861599,0.001740061,0.06277496,-0.1106049,-0.6872451,-0.7126313,-1.582001,-1.830933,2.248
1,5.498266,-0.1915409,0.1249357,0.3587109,-0.2152838,-0.6238347,0.7245812,-0.8861471,0.001678328,0.06283153,-0.1096867,-0.6872265,-0.7126555,-1.582001,-1.830933,2.248
1,5.564646,-0.1916582,0.1249692,0.358671,-0.2148743,-0.6242246,0.7244002,-0.8860158,0.001613061,0.06282602,-0.1064185,-0.6872342,-0.7128366,-1.582001,-1.830933,2.248
1,5.630872,-0.1926024,0.1259618,0.3594911,-0.2085005,-0.6350195,0.7179964,-0.8860562,0.00157697,0.06287113,-0.1062057,-0.6868261,-0.7132484,-1.582001,-1.830933,2.248
1,5.686169,-0.1917925,0.1252215,0.3596808,-0.2150541,-0.6267316,0.7221405,-0.8861351,0.00159591,0.06286971,-0.1060239,-0.6865958,-0.7135772,-1.582001,-1.830933,2.248
1,5.752795,-0.1927404,0.1261958,0.3604384,-0.2084382,-0.6371431,0.7161319,-0.8861418,0.001606585,0.06286853,-0.105729,-0.6866938,-0.7135222,-1.582001,-1.830933,2.248
1,5.835063,-0.1916267,0.1252,0.3607168,-0.2164212,-0.6278859,0.7208251,-0.8861446,0.001668315,0.06284118,-0.1045678,-0.6866481,-0.7137373,-1.582001,-1.830933,2.248
1,5.896614,-0.1930292,0.1265128,0.3615663,-0.2097191,-0.6403272,0.7131595,-0.8861528,0.001646925,0.06287232,-0.1026872,-0.6854128,-0.7151486,-1.582001,-1.830933,2.248
1,5.963878,-0.1921985,0.1263174,0.3618058,-0.2114122,-0.6394056,0.713454,-0.8861373,0.001008846,0.0627599,-0.1072209,-0.6846048,-0.7154031,-1.582001,-1.830933,2.248
1,6.019032,-0.1925648,0.126445,0.3619435,-0.2103745,-0.6401881,0.7127404,-0.8860037,0.0001855911,0.06192529,-0.1096905,-0.6782636,-0.7207154,-1.582001,-1.830933,2.248
1,6.077598,-0.1922984,0.1263554,0.3620704,-0.2109737,-0.6397001,0.7130585,-0.8864444,0.0007700365,0.06241609,-0.1129362,-0.6815078,-0.717715,-1.582001,-1.830933,2.248
1,6.13078,-0.1923343,0.126321,0.3621129,-0.2110506,-0.6395967,0.7131058,-0.8875436,0.0007153318,0.06326547,-0.1307366,-0.6893898,-0.7088814,-1.582001,-1.830933,2.248
1,6.190689,-0.1919262,0.1265875,0.3627314,-0.2128175,-0.6419665,0.7106519,-0.8854122,-0.0008764563,0.06056556,-0.1068853,-0.6675218,-0.7302994,-1.582001,-1.830933,2.248
1,6.264425,-0.1902812,0.1260665,0.3630463,-0.2227373,-0.6377417,0.7111958,-0.8853658,-0.0008649277,0.06054721,-0.108827,-0.6669781,-0.7309895,-1.582001,-1.830933,2.248
1,6.320381,-0.1906559,0.1257533,0.3643639,-0.2330461,-0.6302184,0.7103856,-0.885419,-0.0009192388,0.06051098,-0.1083044,-0.6656221,-0.7324437,-1.582001,-1.830933,2.248
1,6.379484,-0.1915853,0.1265578,0.3654056,-0.2296784,-0.6373092,0.7048338,-0.8854961,-0.0009705801,0.06052255,-0.1083408,-0.6635785,-0.7343875,-1.582001,-1.830933,2.248
1,6.441854,-0.1906133,0.125715,0.3644084,-0.2332504,-0.6302747,0.7103511,-0.8855518,-0.001112531,0.06056948,-0.1089385,-0.6617771,-0.7356784,-1.582001,-1.830933,2.248
1,6.497824,-0.1919427,0.1267933,0.364974,-0.2255038,-0.640604,0.7044736,-0.8855484,-0.001123774,0.06057755,-0.1096306,-0.6616609,-0.7354891,-1.582001,-1.830933,2.248
1,6.552049,-0.1924336,0.1273655,0.3656149,-0.2228666,-0.6456181,0.7008147,-0.8854947,-0.001138121,0.06059175,-0.1100379,-0.6618171,-0.7352399,-1.582001,-1.830933,2.248
1,6.630238,-0.190376,0.1258542,0.3652304,-0.2335066,-0.6320842,0.7088718,-0.8854709,-0.00113014,0.06056707,-0.1099064,-0.6627129,-0.7344158,-1.582001,-1.830933,2.248
1,6.696457,-0.1913749,0.1270804,0.3666589,-0.2282951,-0.645234,0.7005976,-0.8854561,-0.001133814,0.06056248,-0.1097287,-0.6629623,-0.7342041,-1.582001,-1.830933,2.248
1,6.763467,-0.1913469,0.1271759,0.3672381,-0.228293,-0.6460906,0.6997041,-0.8854313,-0.001169795,0.06061233,-0.1086931,-0.6626242,-0.7345671,-1.582001,-1.830933,2.248
