2,5.23838,-0.1731849,0.1288452,0.3546776,0.3030464,0.590778,-0.6947436,-0.8956124,-0.005004621,0.01688194,0.5076005,0.4929504,0.4901101,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.1931435,0.07458232,0.3498801,Peg
2,5.307617,-0.1800655,0.115827,0.3572978,0.2990386,0.6209944,-0.6629562,-0.9265266,-0.004996911,0.01015346,0.4951323,0.5096576,0.4917652,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.1930689,0.06186295,0.3455513,Peg
2,5.375033,-0.1820256,0.1067411,0.3651727,0.3106245,0.6470486,-0.6330589,-0.9405395,-0.004707455,0.01019728,0.4775381,0.5256582,0.5107309,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.1874604,0.07297298,0.3434674,Peg
2,5.441543,-0.1874897,0.1085373,0.3645149,0.2960894,0.6361686,-0.638935,-0.9399266,-0.004334107,0.01127909,0.4692717,0.5346194,0.5137065,-0.6165015,0.011,0.3405633,0,-0.02019629,0,0,0,0,
2,5.509069,-0.1892498,0.1300633,0.3639704,0.2974963,0.621645,-0.6610616,-0.9340854,-0.00396133,0.0145073,0.4647134,0.5411248,0.5146225,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5276342,-0.009817046,0.3445098,Table
2,5.575943,-0.1941084,0.163168,0.3589773,0.3077373,0.5865424,-0.6990182,-0.9243643,-0.00472805,0.02080995,0.4557071,0.5451085,0.5208175,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5341253,-0.01049059,0.372682,Table
2,5.641405,-0.2182768,0.1964586,0.3495183,0.3227484,0.5639779,-0.7091447,-0.9001489,-0.004693482,0.03811486,0.445658,0.5497593,0.5317034,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5813243,0.05643556,0.3059557,Table
2,5.707772,-0.2522107,0.2231991,0.3392082,0.347546,0.5281587,-0.7125823,-0.852186,-0.0042642,0.06657501,0.4427985,0.5483647,0.5400022,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5847706,0.04272545,0.3058164,Table
2,5.776552,-0.2891541,0.24378,0.3305135,0.3755664,0.4911672,-0.7130286,-0.7889284,-0.00485417,0.1057973,0.4569609,0.5314817,0.538645,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.588134,0.03131766,0.3056805,Table
2,5.841239,-0.3318155,0.2585173,0.3252699,0.3994738,0.453192,-0.7086148,-0.7296409,-0.004888045,0.1573736,0.4730232,0.5209748,0.5233663,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5839368,0.04652814,0.3058501,Table
2,5.910115,-0.3779908,0.2670088,0.3247032,0.4191231,0.4265439,-0.6958667,-0.6856114,-0.004620331,0.2154711,0.4959691,0.4998263,0.5292051,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5793253,0.0421249,0.3121875,Table
2,5.97673,-0.4243111,0.2695983,0.326108,0.4317073,0.4215311,-0.6739777,-0.6512344,-0.003954879,0.2689661,0.4999982,0.4944289,0.5199234,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5805299,0.04199777,0.3419925,Table
2,6.04249,-0.4660828,0.2685917,0.3282084,0.4462299,0.4291328,-0.6412631,-0.6277835,-0.003693908,0.3154442,0.5014846,0.4941093,0.5113401,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5802248,0.05249403,0.334445,Table
2,6.109334,-0.5012124,0.2621787,0.3294813,0.4547555,0.4199368,-0.6257283,-0.6166574,-0.003752054,0.3542769,0.4999691,0.497488,0.5127349,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5784174,0.06016199,0.335084,Hole
2,6.175297,-0.5320751,0.2522343,0.3296954,0.4586128,0.4295178,-0.5985625,-0.6159264,-0.004099143,0.3819584,0.4974784,0.5039707,0.5154246,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.579312,0.06303895,0.3118601,Hole
2,6.242043,-0.5501086,0.2433406,0.3317745,0.4646657,0.436061,-0.5865921,-0.6185687,-0.004525141,0.3938634,0.4937003,0.5101372,0.5131446,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.6116759,0.07143973,0.3755767,Hole
2,6.310007,-0.5721683,0.2288948,0.3400407,0.47335,0.4518498,-0.5758318,-0.6235164,-0.004873906,0.3997732,0.485022,0.5085647,0.5139169,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5873446,0.1228321,0.3357274,Peg
2,6.376989,-0.5861732,0.2184975,0.3479955,0.474181,0.4591109,-0.566382,-0.6246293,-0.004819101,0.3987972,0.4834024,0.5117675,0.5107378,-0.6165015,0.011,0.3405633,0,-0.02019629,0,-0.5933595,0.1064397,0.3409671,Peg
