1,10.44928,13.73699,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
2,16.67978,18.46805,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
3,21.28878,23.24361,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
4,26.05332,27.49704,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
5,30.29609,32.11759,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
6,35.07201,37.37039,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
7,40.33622,42.41269,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
8,45.18917,47.32139,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
9,50.12043,52.26434,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
10,55.05131,57.89443,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
11,60.81528,62.78138,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
12,65.55778,66.86807,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
13,69.65603,72.4883,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
14,75.36437,78.57497,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
15,81.48381,83.76093,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
16,86.93693,89.25822,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
17,92.2121,94.1675,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
18,97.14335,98.82052,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
19,101.6969,103.2965,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
20,106.1954,107.65,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
21,110.5154,112.1367,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
22,114.9577,116.4124,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
23,119.1116,121.8232,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
24,124.6316,126.1089,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
25,128.929,130.5065,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
26,133.3159,134.7485,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
27,137.6251,139.6465,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
28,142.4452,144.3222,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
29,147.1875,149.5199,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
30,152.3969,155.5615,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
31,158.8046,161.3368,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
32,164.4468,165.8568,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
33,168.7001,171.2324,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
34,174.042,175.8189,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
35,178.5845,180.3959,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
36,183.2048,186.2142,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
37,189.3575,191.0566,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
38,193.8776,195.2551,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
39,197.9873,199.5432,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
40,202.5182,203.7844,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
41,206.6942,208.5489,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
42,211.4153,213.7689,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
43,216.6009,218.6777,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
44,221.6099,223.5312,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
45,226.5524,228.4736,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
46,231.2608,233.0155,-0.2054,-0.013,0.384,0,0,0,-0.9247084,0.00488,0.04418141,0,0,0
