1,4.136576,-0.2127019,0.06695287,0.3824172,-0.4351501,-0.5535144,0.5831649,-0.91932,-0.007544039,0.04909007,0.4705558,0.523719,0.518872,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.189512,-0.2165685,0.06667184,0.3826542,-0.4313601,-0.5590515,0.5654212,-0.9193267,-0.007511693,0.04908615,0.4704412,0.5235964,0.5196158,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.253733,-0.2166007,0.06666702,0.3831984,-0.4403313,-0.5562208,0.5566007,-0.91931,-0.00763212,0.04921529,0.470978,0.5242699,0.5186433,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.320298,-0.2178136,0.06629293,0.3807373,-0.446678,-0.5382981,0.5493342,-0.919131,-0.00766655,0.0491581,0.4700659,0.5247144,0.5184348,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.387376,-0.221742,0.06545593,0.3786779,-0.4381462,-0.5376369,0.5337831,-0.9195452,-0.007388124,0.04909831,0.4714439,0.5225883,0.5202777,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.454372,-0.221479,0.06544544,0.378375,-0.4416307,-0.534398,0.5319107,-0.9198644,-0.007138344,0.04903628,0.472246,0.520699,0.521708,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.521198,-0.221412,0.06545703,0.3786423,-0.4426655,-0.5335078,0.5318916,-0.9195532,-0.007392569,0.04901088,0.4709218,0.5208856,0.5202352,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.588123,-0.2220558,0.06536682,0.3781811,-0.4428358,-0.5327701,0.5270047,-0.9194195,-0.00729709,0.04864717,0.4705117,0.5190127,0.51908,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.654143,-0.2231835,0.06523736,0.3780855,-0.4426093,-0.5286267,0.5255469,-0.9203322,-0.007022637,0.04838412,0.4779985,0.5109659,0.5166788,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.720574,-0.2230896,0.0651959,0.3777311,-0.4384482,-0.5335268,0.525391,-0.9217384,-0.0072243,0.04793288,0.4897236,0.5010576,0.5044944,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.790273,-0.2230734,0.06521028,0.377796,-0.4385976,-0.5346219,0.524896,-0.9225966,-0.007280516,0.04709134,0.4894612,0.4949831,0.5030916,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.855277,-0.2231785,0.06517972,0.377969,-0.4360512,-0.5360305,0.527604,-0.9241137,-0.007520539,0.04792191,0.4964692,0.4901868,0.4990848,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.922655,-0.223086,0.06522259,0.3778933,-0.4308782,-0.5424629,0.5302165,-0.9242567,-0.002704808,0.05041252,0.4524027,0.4928103,0.5361303,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,4.98848,-0.2233511,0.0652075,0.3778867,-0.4256649,-0.5451081,0.5347658,-0.9238085,0.005626071,0.05969885,0.3952543,0.5046465,0.5727388,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,5.055056,-0.2232198,0.06519467,0.3779547,-0.4201041,-0.5503001,0.5390615,-0.9227185,0.01741618,0.08149099,0.3556345,0.535764,0.5794381,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,1,1,0,0,0
1,5.133434,-0.2230106,0.06523836,0.37801,-0.4159811,-0.5535751,0.543575,-0.9150286,0.03092794,0.1139151,0.3484508,0.566869,0.5607669,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.198915,-0.223082,0.06527391,0.3782284,-0.4138991,-0.5524692,0.5488625,-0.8954452,0.05401465,0.1640637,0.3421777,0.5964186,0.5279708,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.271029,-0.2225462,0.06556447,0.3775165,-0.4068696,-0.5673387,0.5450917,-0.8742063,0.07269689,0.2049405,0.3447737,0.6093612,0.4993264,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.33258,-0.2226638,0.06561597,0.3776258,-0.4052029,-0.5686101,0.5463196,-0.8575636,0.08306997,0.2349754,0.3516215,0.6157721,0.4828995,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.39957,-0.2228203,0.06557047,0.3781374,-0.3991874,-0.5741069,0.5508335,-0.8285357,0.09418423,0.2825068,0.362241,0.6186509,0.4670221,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.465068,-0.2235165,0.06533383,0.3788574,-0.3943032,-0.5654507,0.5649344,-0.8014496,0.09159004,0.3181836,0.382061,0.616874,0.4461647,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.532039,-0.2232679,0.0654085,0.3788748,-0.3864165,-0.5729118,0.5697474,-0.7739463,0.0834908,0.3506295,0.3621146,0.6076178,0.4476986,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.598423,-0.2236091,0.06547707,0.3787127,-0.37844,-0.5786011,0.5733258,-0.7427601,0.06805117,0.3721101,0.3707808,0.58213,0.4387686,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.665099,-0.2230936,0.06567992,0.3780614,-0.3722394,-0.5934329,0.5698004,-0.712193,0.04410221,0.3763779,0.4014243,0.5276293,0.4318702,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.731853,-0.2235682,0.06543554,0.3789946,-0.3688579,-0.583462,0.5823746,-0.6985639,0.02374362,0.3719668,0.4403077,0.4797398,0.4380576,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.798073,-0.2239779,0.06539285,0.3787388,-0.3638681,-0.5888375,0.5837279,-0.6918669,0.001472576,0.3668135,0.4905744,0.4359291,0.4551713,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.865176,-0.2244171,0.0655974,0.377826,-0.3589731,-0.6012145,0.5760754,-0.6871268,0.0004744716,0.3623984,0.4788734,0.4329133,0.4508125,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,5.931163,-0.2247422,0.06530441,0.3788735,-0.359571,-0.5942089,0.5849546,-0.6829133,-0.00258532,0.3577549,0.4855653,0.4254966,0.4371845,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.00146,-0.2246676,0.06561574,0.378395,-0.3530926,-0.6107872,0.579734,-0.6794776,-0.006239781,0.3545027,0.5553536,0.398254,0.4488317,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.068859,-0.2250362,0.06544487,0.3788162,-0.3514628,-0.6047471,0.586427,-0.6789167,-0.007140527,0.3534128,0.5578825,0.4273148,0.4350574,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.134738,-0.2251253,0.06547026,0.3786208,-0.3514574,-0.6021097,0.5883896,-0.6797939,-0.007252316,0.3531018,0.5507638,0.4405634,0.4328057,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.20908,-0.2257171,0.06544703,0.3783401,-0.350225,-0.6008453,0.5902267,-0.6797527,-0.006654019,0.3535392,0.5471739,0.4333879,0.4443467,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.274903,-0.2258311,0.06548838,0.3781415,-0.348872,-0.6017987,0.5914144,-0.6799947,-0.00678614,0.3537165,0.5470719,0.4380501,0.4397087,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.342723,-0.2256157,0.06558891,0.377401,-0.3478782,-0.6132045,0.5829159,-0.6797122,-0.006761526,0.353816,0.5462963,0.435883,0.440071,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.410332,-0.2262705,0.06541037,0.3775703,-0.3471396,-0.6025075,0.5910168,-0.6794998,-0.006643655,0.3539003,0.5455726,0.432638,0.4427432,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.476009,-0.2267794,0.06563401,0.3764141,-0.3474066,-0.6093115,0.581838,-0.6796669,-0.006785697,0.3538646,0.5468614,0.4359686,0.43905,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.531169,-0.2274463,0.0654057,0.376477,-0.3456872,-0.595055,0.5935863,-0.6795028,-0.006556324,0.3539394,0.5461903,0.4312525,0.4434128,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.587158,-0.2274967,0.06576774,0.3747341,-0.3428802,-0.6041039,0.5869648,-0.6795944,-0.006766323,0.3538992,0.5466478,0.4347205,0.4396404,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.642515,-0.2284965,0.06549472,0.3753226,-0.3444343,-0.5925547,0.5940933,-0.6797623,-0.006723598,0.3539343,0.5474143,0.4340532,0.4402867,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.708808,-0.2283774,0.06576814,0.3741568,-0.3444047,-0.6039663,0.5845693,-0.6795166,-0.006689589,0.3539346,0.5463808,0.4323249,0.4416887,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.775492,-0.228984,0.06545247,0.3749995,-0.3439585,-0.5918474,0.5940928,-0.6796867,-0.006817346,0.3538473,0.5469223,0.4357872,0.4387169,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.830993,-0.2290411,0.0655711,0.3744507,-0.3434566,-0.5936487,0.5930934,-0.6796184,-0.00676775,0.3538574,0.5465494,0.4343893,0.4398718,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.898345,-0.2289835,0.06580771,0.3733097,-0.3413149,-0.5997027,0.5898563,-0.6796249,-0.00672886,0.3538701,0.5466611,0.4340975,0.4402333,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,6.964364,-0.2291166,0.06571917,0.3731708,-0.3402487,-0.5978893,0.5910588,-0.6796505,-0.006808572,0.3538283,0.5467981,0.4357768,0.4386795,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,7.015304,-0.2294833,0.06558654,0.3737821,-0.3403815,-0.5886858,0.597388,-0.679581,-0.006771397,0.3538555,0.5462392,0.4343957,0.4398741,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
1,7.075165,-0.2294868,0.0656864,0.373848,-0.3416356,-0.588786,0.5962053,-0.6796137,-0.006782904,0.3538341,0.5463892,0.4348626,0.439592,-0.6213825,0.011,0.196577,0,-0.02019629,0,0,0,0,,0,1,0,0,0
