3,145.7677,-0.2009266,0.06641516,0.3827896,-0.3634146,-0.5974836,0.5739092,-0.928547,-0.008133031,0.04969763,0.472446,0.525757,0.5094751,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.4894758,0.01604,0.24859,TargetCollider,1,1,0,0,0
3,145.8363,-0.2009778,0.0663909,0.382736,-0.3633783,-0.5976995,0.5738176,-0.9281451,-0.008042296,0.04958478,0.476391,0.5260282,0.5064352,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.4643181,-0.009741431,0.3164801,Table,1,1,0,0,0
3,145.9011,-0.2007748,0.06637885,0.3826816,-0.3639311,-0.5961238,0.5743769,-0.9277049,-0.007939257,0.04956705,0.4769063,0.526077,0.5054088,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2557018,-0.01259434,0.3419978,Table,1,1,0,0,0
3,145.9672,-0.200616,0.06637679,0.3826132,-0.3658164,-0.5945632,0.5739765,-0.9273239,-0.007879184,0.04965078,0.4783199,0.525721,0.5064358,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2918023,-0.01129848,0.3071011,Table,1,1,0,0,0
3,146.0346,-0.2005288,0.06642322,0.3823965,-0.3684238,-0.5908435,0.5735355,-0.9257325,-0.008518422,0.04878661,0.4728333,0.5225509,0.5064556,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2060334,-0.009399999,0.3649126,Table,1,1,0,0,0
3,146.101,-0.2003599,0.06640125,0.3818681,-0.3734738,-0.5869394,0.5705259,-0.9261447,-0.007842943,0.04940001,0.4786347,0.5212483,0.509326,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2075886,-0.009399999,0.3627368,Table,1,1,0,0,0
3,146.1684,-0.200141,0.06645545,0.3813296,-0.3780838,-0.5846839,0.5665728,-0.9260697,-0.007745405,0.04962288,0.4798025,0.5221131,0.5081085,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.1644546,-0.01431088,0.3709683,Table,1,1,0,0,0
3,146.2345,-0.2004132,0.06650947,0.3813435,-0.3804529,-0.5822756,0.5688528,-0.9260895,-0.007686846,0.04958423,0.4796497,0.521769,0.5086807,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.141432,-0.01503724,0.3894213,Table,1,1,0,0,0
3,146.3012,-0.1999827,0.06643045,0.3812737,-0.3787209,-0.584007,0.5661849,-0.9257256,-0.00765693,0.04941746,0.477995,0.5186947,0.5114263,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.1369178,-0.01521867,0.3945214,Table,1,1,0,0,0
3,146.3687,-0.2000335,0.06639437,0.381281,-0.379039,-0.5844594,0.5656447,-0.9228278,-0.007232588,0.05063932,0.4818174,0.5154112,0.5135669,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.1400842,-0.01519112,0.3947328,Table,1,1,0,0,0
3,146.4349,-0.2000255,0.06643747,0.3813827,-0.3787958,-0.5840318,0.5663987,-0.9009323,0.01162145,0.05834861,0.4593359,0.5367942,0.5114799,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.1404302,-0.01512203,0.3922449,Table,1,1,0,0,0
3,146.5028,-0.2000188,0.06639856,0.3814398,-0.3802624,-0.583104,0.5657977,-0.8753518,0.02769427,0.06744705,0.4520088,0.5506642,0.4958636,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.1400219,-0.01509632,0.3911059,Table,0,1,0,0,0
3,146.5688,-0.1999267,0.06636779,0.3814025,-0.3814581,-0.5821851,0.5647506,-0.834399,0.04664548,0.08315448,0.4541675,0.5573943,0.4757109,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2170059,-0.009399999,0.3961049,Table,0,1,0,0,0
3,146.6448,-0.1999666,0.06632021,0.3812196,-0.3854182,-0.5779231,0.5628036,-0.7791269,0.06035232,0.1035089,0.4660088,0.5574116,0.4531063,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.1377741,-0.01672237,0.451999,Table,0,1,0,0,0
3,146.7121,-0.2000776,0.06631893,0.3810842,-0.3874444,-0.5753918,0.5621788,-0.7350826,0.06174531,0.1173238,0.4806311,0.5514548,0.4364374,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2062916,0.04735589,0.370818,Table,0,1,0,0,0
3,146.779,-0.2000926,0.06631768,0.3810454,-0.3872012,-0.5752432,0.5615894,-0.6937388,0.05751654,0.1289035,0.4873339,0.5425662,0.4291578,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.2190783,0.03451872,0.3755396,Peg,0,1,0,0,0
3,146.8341,-0.2000992,0.06631871,0.3809668,-0.3873298,-0.5748325,0.5613356,-0.6647084,0.05107671,0.1362272,0.4890561,0.5330687,0.4305469,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.21855,0.02855397,0.3756849,Peg,0,1,0,0,0
3,146.9029,-0.2000472,0.06632967,0.3809117,-0.3877573,-0.5747805,0.5613284,-0.6295817,0.03843918,0.1435985,0.4948548,0.5206605,0.4335034,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.5501866,-0.008814532,0.3153769,Table,0,1,0,0,0
3,146.969,-0.1999714,0.06634176,0.3808451,-0.3877822,-0.5755805,0.5614119,-0.5952868,0.02023209,0.1514981,0.4990601,0.5063089,0.4446821,-0.5536566,0.011,0.1823068,0,-0.02019629,0,-0.6510956,0.06474289,0.1730412,Table,0,1,0,0,0
