2,18.87622,-0.4837841,0.1404837,0.2368911,-0.513616,-0.4781845,0.5008258,-0.4992706,-0.002568502,0.2358807,-0.5171077,-0.4783581,-0.519471,-1.582001,-1.830933,2.248
2,18.93227,-0.4837268,0.1404277,0.2368349,-0.5139264,-0.4768486,0.5012166,-0.4992342,-0.002537377,0.2358853,-0.5174035,-0.4789871,-0.5186027,-1.582001,-1.830933,2.248
2,18.98749,-0.4837213,0.1404221,0.2368541,-0.5140386,-0.4769069,0.5012375,-0.49923,-0.002533065,0.2358713,-0.5172219,-0.478941,-0.5186201,-1.582001,-1.830933,2.248
2,19.05471,-0.4838303,0.140534,0.2369828,-0.5134355,-0.4792301,0.5004295,-0.4993091,-0.00258203,0.2359341,-0.5170811,-0.478463,-0.5193279,-1.582001,-1.830933,2.248
2,19.12083,-0.4838962,0.1405903,0.2373758,-0.5140131,-0.4803918,0.4990441,-0.499291,-0.002609413,0.235989,-0.5169671,-0.4780456,-0.5194612,-1.582001,-1.830933,2.248
2,19.18724,-0.4826182,0.1393413,0.2369984,-0.5171496,-0.4665257,0.5073301,-0.4994798,-0.001203853,0.2376349,-0.5219351,-0.4924051,-0.5104221,-1.582001,-1.830933,2.248
2,19.25377,-0.4822216,0.1389231,0.2372769,-0.5222536,-0.4663734,0.5107145,-0.4993415,-0.00143829,0.2375071,-0.5225028,-0.4890726,-0.511759,-1.582001,-1.830933,2.248
2,19.32119,-0.4833142,0.1392278,0.2369796,-0.5160285,-0.4682407,0.5087394,-0.4993105,-0.001406876,0.2374911,-0.5230018,-0.4898502,-0.5109274,-1.582001,-1.830933,2.248
2,19.38719,-0.483157,0.1399185,0.236781,-0.5151026,-0.4717556,0.5053506,-0.4984314,-0.001589502,0.2364702,-0.5170027,-0.4872166,-0.5096602,-1.582001,-1.830933,2.248
2,19.45361,-0.4836763,0.1405071,0.2366534,-0.5132775,-0.4780962,0.5008582,-0.4988517,-0.0002802418,0.2372298,-0.5264012,-0.4953204,-0.500602,-1.582001,-1.830933,2.248
2,19.52102,-0.482634,0.1389576,0.2350786,-0.5154895,-0.4593277,0.5136036,-0.4986865,-0.001119757,0.2354245,-0.5162717,-0.4860859,-0.50524,-1.582001,-1.830933,2.248
2,19.58715,-0.4857828,0.1399249,0.2343854,-0.5065703,-0.4679078,0.5107931,-0.4993177,-0.00165813,0.2347678,-0.5176378,-0.4797811,-0.5087752,-1.582001,-1.830933,2.248
2,19.65367,-0.4809516,0.1394494,0.2283853,-0.4929257,-0.4781979,0.5330802,-0.4998261,-0.002679868,0.2344904,-0.5305444,-0.4684949,-0.5172458,-1.582001,-1.830933,2.248
2,19.72055,-0.4796395,0.1383544,0.2314826,-0.5098106,-0.4596624,0.5272821,-0.4995754,-0.002928236,0.2348038,-0.5250847,-0.4702016,-0.5193802,-1.582001,-1.830933,2.248
2,19.78705,-0.4839549,0.1401341,0.2369291,-0.5151879,-0.4907272,0.5043342,-0.4997655,-0.003242872,0.2344046,-0.5237199,-0.4642022,-0.5210749,-1.582001,-1.830933,2.248
2,19.86529,-0.480778,0.1383113,0.2335216,-0.5133893,-0.4610559,0.522696,-0.4995365,-0.0031264,0.2343225,-0.5233361,-0.4654527,-0.5203978,-1.582001,-1.830933,2.248
2,19.93197,-0.4824275,0.138942,0.2323955,-0.5091761,-0.4603881,0.522982,-0.4996364,-0.003348397,0.234465,-0.525003,-0.4652142,-0.5220316,-1.582001,-1.830933,2.248
2,19.99864,-0.4818145,0.1387339,0.2342759,-0.5115795,-0.4652067,0.5207154,-0.4996422,-0.003121506,0.2343392,-0.5250553,-0.4644326,-0.5198445,-1.582001,-1.830933,2.248
2,20.05388,-0.4815154,0.1386506,0.2337551,-0.5101306,-0.46525,0.5231653,-0.4996123,-0.003105291,0.2343169,-0.5254033,-0.4643548,-0.519783,-1.582001,-1.830933,2.248
2,20.12032,-0.4822013,0.1387375,0.2333174,-0.5096548,-0.4658174,0.521053,-0.4997121,-0.003360042,0.2344877,-0.5275072,-0.4638037,-0.5211813,-1.582001,-1.830933,2.248
