2,16.3969,-0.2121311,0.06504124,0.3463825,-0.09517722,-0.6985832,0.6866367,-0.9355084,-0.007953968,0.0529209,0.4517522,0.5460823,0.5294173,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,1,1,0,0,0
2,16.46278,-0.2115381,0.06504087,0.3466361,-0.1041878,-0.697927,0.6852523,-0.9346861,-0.008636137,0.05243661,0.4465849,0.5455695,0.5267488,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,1,1,0,0,0
2,16.53189,-0.2116622,0.06498665,0.3469291,-0.1107341,-0.6953843,0.6850787,-0.9348896,-0.008381451,0.05284341,0.4491707,0.5457044,0.5265021,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,1,1,0,0,0
2,16.59756,-0.2119797,0.06501992,0.3470533,-0.1183931,-0.6969069,0.6805949,-0.934824,-0.008340823,0.05285152,0.4495894,0.5456758,0.525934,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,1,1,0,0,0
2,16.66281,-0.2114791,0.06492465,0.3476057,-0.1236578,-0.6929091,0.6826288,-0.9344608,-0.008042989,0.05342931,0.4463188,0.5425168,0.5345986,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,1,1,0,0,0
2,16.72846,-0.2116637,0.06494773,0.3474999,-0.1258311,-0.6908834,0.6830404,-0.931329,-0.00325222,0.06205101,0.4200923,0.5152428,0.584364,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,1,1,0,0,0
2,16.79811,-0.2128604,0.06528067,0.3461404,-0.1298131,-0.6978989,0.6744552,-0.9070817,0.03129155,0.1183333,0.3914597,0.5661978,0.5754673,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,0,1,0,0,0
2,16.86194,-0.2134684,0.06497934,0.3468524,-0.1213893,-0.6887354,0.683497,-0.8785129,0.0520747,0.1663668,0.3897355,0.5998697,0.5429347,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,0,1,0,0,0
2,16.92931,-0.214418,0.06512232,0.3463287,-0.1155348,-0.6908259,0.6826707,-0.8250871,0.06725474,0.227271,0.4092605,0.6224906,0.4934464,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,0,1,0,0,0
2,16.99571,-0.2160638,0.06530802,0.3450326,-0.1073543,-0.6944539,0.6810955,-0.7612385,0.06294739,0.2717457,0.4311829,0.600598,0.4790611,-0.546997,0.011,0.2121662,0,-0.02019629,0,0,0,0,,0,1,0,0,0
