3,27.22985,-0.2276524,0.14045,0.3567584,0.3647662,0.6530022,-0.5750666,-0.9253723,-0.005343439,0.0518456,0.5316575,0.4296395,0.5928265,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.1604029,-0.01654255,0.454157,Table
3,27.2952,-0.2141315,0.1494285,0.3707557,0.3559839,0.6562739,-0.5844123,-0.9355138,-0.006012883,0.04284792,0.5003582,0.458991,0.5812292,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.1544211,-0.0166789,0.4569614,Table
3,27.36155,-0.2006224,0.1558458,0.378876,0.3323077,0.6653073,-0.5913568,-0.9392335,-0.006091678,0.03586427,0.4796849,0.4881184,0.552303,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.1522254,-0.01681475,0.4612512,Table
3,27.42798,-0.1886675,0.1528361,0.3843073,0.3149091,0.6680046,-0.5988054,-0.9400406,-0.005810205,0.03144667,0.4711638,0.512811,0.5213464,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.1678321,0.07126254,0.3771214,Table
3,27.49542,-0.1832288,0.1386746,0.3860838,0.3051678,0.6750726,-0.5913951,-0.9376871,-0.005705453,0.03094161,0.4701509,0.5149139,0.5172578,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.1688953,0.07605813,0.3698634,Peg
3,27.56199,-0.1849229,0.1203873,0.3828488,0.2913325,0.6795497,-0.5811685,-0.930814,-0.005657183,0.03576779,0.4712774,0.515178,0.517242,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.1637933,0.08155493,0.3773697,Peg
3,27.62851,-0.1838153,0.110829,0.3810567,0.2988629,0.6892498,-0.5645248,-0.9170259,-0.005385238,0.0431604,0.4764257,0.5100839,0.514945,-0.4571732,0.011,0.2201999,0,-0.02019629,0,0,0,0,
3,27.6955,-0.1791268,0.1100145,0.3801391,0.3052571,0.6814753,-0.5815955,-0.9000061,-0.005117751,0.04936569,0.4806817,0.5045347,0.5165586,-0.4571732,0.011,0.2201999,0,-0.02019629,0,0,0,0,
3,27.76269,-0.180575,0.1103311,0.3805967,0.3019907,0.6814237,-0.583455,-0.8604711,-0.001527172,0.06309001,0.4536399,0.5219435,0.5181894,-0.4571732,0.011,0.2201999,0,-0.02019629,0,0,0,0,
3,27.82901,-0.1826437,0.1162472,0.3787233,0.2986866,0.6801773,-0.590659,-0.7954739,0.008096071,0.08439013,0.4167429,0.5589858,0.49477,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.8960693,-0.004777976,0.2994216,Table
3,27.89507,-0.1878074,0.1318949,0.3741259,0.3188627,0.6464349,-0.6156917,-0.7132753,0.01929884,0.1076542,0.4079635,0.5813747,0.450259,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.8028894,-0.004595248,0.2554564,Table
3,27.9621,-0.203154,0.1494861,0.3640391,0.3377287,0.6170308,-0.6322649,-0.6283955,0.01929159,0.1287551,0.4442457,0.5613791,0.4366011,-0.4571732,0.011,0.2201999,0,-0.02019629,0,-0.7704196,-0.004899656,0.2541224,Table
