4,29.43043,-0.2031679,0.1075066,0.3918629,-0.6864536,-0.1858017,0.192376,-0.9363493,-0.005042519,0.05829542,-0.02653366,-0.7282324,-0.6837875,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.7025834,-0.005785744,0.2608394,Table,1,1,0,0
4,29.50219,-0.2042723,0.1072674,0.3926662,-0.6867776,-0.1874768,0.1919756,-0.9369093,-0.004989411,0.05827763,-0.02763214,-0.7287226,-0.6832809,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6647483,0.01604,0.2119391,Table,1,1,0,0
4,29.56378,-0.2046207,0.1072926,0.3932969,-0.6883831,-0.1916931,0.1879299,-0.9381991,-0.004845727,0.0577277,-0.02738105,-0.7243254,-0.6880475,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6578385,-0.005937061,0.2488112,Table,1,1,0,0
4,29.63141,-0.2041019,0.1072254,0.3929615,-0.6873487,-0.1887206,0.1913896,-0.9386767,-0.004824985,0.05766744,-0.02644908,-0.7249137,-0.6874412,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.5732159,0.01604,0.1964363,Table,1,1,0,0
4,29.69699,-0.2038152,0.1074182,0.392709,-0.686334,-0.1886936,0.1922542,-0.93865,-0.004716934,0.05755816,-0.02689873,-0.7260764,-0.6863516,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6163533,0.01604,0.155571,TargetCollider,1,1,0,0
4,29.76326,-0.2086598,0.1080506,0.3908092,-0.6765473,-0.2108395,0.1870097,-0.9337643,-0.005127501,0.05789713,-0.01486214,-0.7122406,-0.7014136,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.5911784,0.01604,0.1952813,TargetCollider,1,1,0,0
4,29.83029,-0.2272091,0.1179161,0.3772623,-0.638791,-0.1934837,0.1849101,-0.9097843,0.0002129253,0.06629609,-0.03649693,-0.7109463,-0.7017368,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6004012,0.01604,0.1837078,TargetCollider,1,1,0,0
4,29.89713,-0.2452127,0.1373126,0.3684708,-0.6284625,-0.1912465,0.1924035,-0.8698339,0.008349938,0.08146545,-0.05439125,-0.7195309,-0.6904855,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.5957979,0.01604,0.1811937,TargetCollider,1,0,0,0
4,29.96503,-0.2602405,0.1564608,0.3615024,-0.6458342,-0.1618491,0.2323156,-0.8205434,0.01230737,0.09957322,-0.07083718,-0.7232854,-0.682589,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6030453,0.01604,0.1960607,TargetCollider,0,0,0,0
4,30.03342,-0.298522,0.1820681,0.3423552,-0.6786565,-0.133613,0.2556081,-0.7549446,0.01145234,0.1185761,-0.08810543,-0.7137425,-0.6876528,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.5907373,0.01604,0.2081162,TargetCollider,0,0,0,0
4,30.10026,-0.3446676,0.2014118,0.3131723,-0.697931,-0.1108764,0.2447272,-0.7076417,0.00828969,0.1301256,-0.1042543,-0.7065764,-0.6909584,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6050769,0.01604,0.1700422,TargetCollider,0,0,1,0
4,30.16774,-0.3895389,0.2158419,0.2842812,-0.7064121,-0.0875193,0.2288882,-0.6695451,0.00396845,0.1381406,-0.1171249,-0.6959417,-0.6983631,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6093197,0.01604,0.172774,TargetCollider,0,0,1,0
4,30.2336,-0.4322717,0.2250509,0.2582582,-0.7103796,-0.05529874,0.2092823,-0.6438096,0.0008281292,0.1437875,-0.1230548,-0.6889523,-0.7042375,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6008944,0.01604,0.1602644,TargetCollider,0,0,1,0
4,30.29886,-0.4740797,0.2317275,0.2315778,-0.7027779,-0.0203206,0.1826223,-0.6279001,-0.00312438,0.146699,-0.120815,-0.6817825,-0.7122793,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.585171,0.05791123,0.1230075,TargetCollider,0,0,1,0
4,30.36563,-0.5051733,0.2334456,0.2117558,-0.7066664,0.009008954,0.16779,-0.6211383,-0.007222057,0.1474187,-0.1199773,-0.6778938,-0.7171351,-0.6238071,0.011,0.1507724,0,-0.02019629,0,-0.6061967,0.06498368,0.08685454,Hand,0,0,1,0
