2,17.89357,-0.1689959,0.1544261,0.3616425,0.3525432,0.6207287,-0.6582432,-0.8679252,-0.004177214,0.03927511,0.4780367,0.525109,0.5065268,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.1920014,0.08433691,0.3390667,Peg
2,17.9613,-0.1666927,0.1349275,0.3701445,0.3567655,0.6192345,-0.6464818,-0.8995751,-0.004007344,0.03677027,0.4666311,0.5396348,0.5123916,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.1979035,0.04674831,0.348,Peg
2,18.02827,-0.1712265,0.1115386,0.3721861,0.3607326,0.6260726,-0.6303552,-0.9201528,-0.004153457,0.03514518,0.4629321,0.5464501,0.5138429,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.1935857,0.06094188,0.348,Peg
2,18.09398,-0.1757559,0.1046657,0.3737244,0.3693931,0.6205846,-0.6187235,-0.9305992,-0.003621199,0.0336646,0.4642357,0.5505537,0.5096425,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.1834049,0.06605083,0.3534134,Peg
2,18.16081,-0.1823937,0.106704,0.3701806,0.3551376,0.6038551,-0.6295934,-0.9294624,-0.004071272,0.03298545,0.4669056,0.5472406,0.510524,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.1864129,0.06381894,0.3509475,Peg
2,18.22682,-0.1845823,0.1217308,0.3686938,0.3516262,0.6039174,-0.6415292,-0.9222926,-0.004551346,0.03538471,0.4538166,0.547885,0.521215,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.458675,-0.008979253,0.2852769,Table
2,18.294,-0.189388,0.1513267,0.3630269,0.3667054,0.5666794,-0.6814104,-0.9096155,-0.004696861,0.04137054,0.4444393,0.5479582,0.5365584,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6316496,-0.004079506,0.1678228,Table
2,18.36078,-0.213256,0.1854217,0.3459838,0.3871658,0.5300289,-0.7004093,-0.8850568,-0.004277402,0.04969539,0.4417716,0.5471826,0.53988,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6281039,-0.004784896,0.1932174,Table
2,18.42859,-0.2560628,0.2210261,0.3216113,0.4393306,0.4771284,-0.7043151,-0.829654,-0.004852168,0.06473589,0.4514019,0.5383725,0.5391651,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6586214,-0.003935911,0.1730829,Table
2,18.49713,-0.30521,0.2385074,0.2953635,0.4783292,0.4444805,-0.6861404,-0.7741653,-0.004984918,0.0823997,0.4677325,0.5315012,0.5264824,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6654599,0.05230857,0.1439582,Table
2,18.56495,-0.3606666,0.2452412,0.2664703,0.5224211,0.4163272,-0.649748,-0.7235326,-0.005781412,0.09869488,0.4771568,0.5158695,0.5193741,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6656018,0.04765926,0.14747,Table
2,18.63108,-0.416191,0.2465299,0.2345517,0.5551233,0.4136189,-0.6004912,-0.6901219,-0.006467913,0.1074149,0.4876234,0.4986035,0.5107012,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6591348,0.04235009,0.1253805,Hole
2,18.6978,-0.4692209,0.2418077,0.2033597,0.5816723,0.4051234,-0.5620105,-0.6758647,-0.006202813,0.1110124,0.4916215,0.4968698,0.5016258,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6407235,0.06156718,0.1330136,Hole
2,18.76392,-0.515303,0.2344196,0.1752214,0.5925348,0.4053031,-0.5255269,-0.6723101,-0.005777341,0.1119152,0.4903013,0.4992534,0.496798,-0.7004871,0.011,0.1191625,0,-0.02019629,0,-0.6357433,0.05380501,0.128276,Hole
