14,79.608,-0.1949419,0.1073616,0.3972627,-0.6885684,-0.2112179,0.1979617,-0.9361082,-0.005839725,0.03421198,0.007079337,-0.7175593,-0.6962168,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-1.107062,0.007083237,-0.06744787,Table,1,1,0,0
14,79.67204,-0.1953524,0.1074009,0.3969489,-0.6872075,-0.21444,0.2010777,-0.9361012,-0.00586666,0.03437136,0.0006625222,-0.7187771,-0.6949143,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-1.106125,0.007556682,-0.08580968,Table,1,1,0,0
14,79.73906,-0.1964911,0.1074869,0.3965985,-0.6845573,-0.2205715,0.2004412,-0.936234,-0.005846923,0.03443411,-0.002645927,-0.7179984,-0.6956329,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-1.107057,0.007085508,-0.06753585,Table,1,1,0,0
14,79.80525,-0.1969366,0.1079985,0.3965827,-0.6801485,-0.2294394,0.1965426,-0.9359188,-0.005730824,0.03447763,-0.007564827,-0.719331,-0.6941391,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-1.107407,0.006908644,-0.06067657,Table,1,1,0,0
14,79.87604,-0.1967498,0.1075,0.3957158,-0.6816216,-0.2311887,0.2105756,-0.9358819,-0.005434641,0.03413948,-0.01350152,-0.7186913,-0.6948567,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-1.060022,0.005396899,-0.02206033,Table,1,1,0,0
14,79.9361,-0.1971371,0.1077419,0.3943718,-0.6765521,-0.2389101,0.2163116,-0.9359336,-0.005468132,0.0345515,-0.01487057,-0.722405,-0.6910159,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-0.9653128,0.06880532,-0.005044423,Table,1,1,0,0
14,80.00239,-0.1973264,0.1076028,0.3935613,-0.676501,-0.2411515,0.2212312,-0.9360546,-0.005581706,0.03501239,-0.01285851,-0.7235132,-0.6899309,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-0.9706595,0.06935571,0.01353369,Table,1,1,0,0
14,80.06879,-0.1977551,0.1074729,0.3929309,-0.6775008,-0.2397101,0.2223594,-0.9361497,-0.005710465,0.035346,-0.003281745,-0.7204649,-0.6933014,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-0.9521734,0.06967576,0.01995765,Hole,1,1,0,0
14,80.13611,-0.1971884,0.1073904,0.392606,-0.6792231,-0.2372664,0.2248539,-0.9344909,-0.005638791,0.03643816,0.01404304,-0.7141728,-0.6997774,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-0.9747056,0.06859624,0.0002145097,Hole,1,1,0,0
14,80.20303,-0.1956567,0.1073339,0.3931587,-0.6824245,-0.2323438,0.224876,-0.9227236,-0.003801021,0.04135204,0.02759152,-0.7059359,-0.7077028,-0.7326996,0.011,0.1293456,0,-0.02019629,0,-0.9423753,0.07153302,0.03746359,Hole,1,1,0,0
