4,22.91436,-0.2031631,0.1075065,0.3997992,-0.6852913,-0.1981971,0.2068582,-0.9309774,-0.005602464,0.03924946,-0.05048175,-0.7321988,-0.6776813,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.957779,0.0717441,0.05045701,Hole,1,1,0,0
4,22.97234,-0.2031251,0.1074665,0.3997425,-0.6855008,-0.1975665,0.2077778,-0.9309987,-0.005583811,0.03920514,-0.0508234,-0.7318929,-0.6779996,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9247913,0.0730572,0.06829108,Hole,1,1,0,0
4,23.04099,-0.2031762,0.1073807,0.3998471,-0.6862985,-0.1965628,0.207803,-0.9309786,-0.005545165,0.03914448,-0.05083976,-0.7313364,-0.6786079,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9416458,0.07189109,0.05228958,Hole,1,1,0,0
4,23.1062,-0.2032664,0.1074786,0.3998153,-0.6856313,-0.1976638,0.2067296,-0.9309419,-0.005520855,0.0391631,-0.05034706,-0.7316327,-0.6783055,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9497889,0.07174098,0.04988433,Hole,1,1,0,0
4,23.17231,-0.2030288,0.1073678,0.3997502,-0.6864241,-0.1959561,0.2087031,-0.9309748,-0.005564359,0.03918368,-0.05066505,-0.7315568,-0.678385,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9419227,0.07216945,0.05620361,Hole,1,1,0,0
4,23.23866,-0.2028674,0.1075286,0.3994646,-0.6847915,-0.1966624,0.2083777,-0.930928,-0.005545023,0.03917836,-0.05063059,-0.7315148,-0.6784109,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9429599,0.07197945,0.05351606,Hole,1,1,0,0
4,23.30593,-0.2030278,0.1074705,0.3996539,-0.6855263,-0.1966325,0.2082599,-0.9309354,-0.005557427,0.03916605,-0.05053037,-0.7312561,-0.6787061,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9628,0.07058394,0.03465338,Hole,1,1,0,0
4,23.37371,-0.2029973,0.1074468,0.3995728,-0.685766,-0.1955521,0.2085172,-0.9308962,-0.005579798,0.03920042,-0.04857986,-0.7315373,-0.6785524,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9253872,0.07139026,0.04666982,Hole,1,1,0,0
4,23.44247,-0.2030108,0.107507,0.399554,-0.6852537,-0.1963193,0.207766,-0.9310609,-0.005469816,0.03882714,-0.04689083,-0.7275677,-0.6831852,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9110372,0.07141036,0.04744666,Hole,1,1,0,0
4,23.50893,-0.2031464,0.1074912,0.3995847,-0.6854801,-0.196026,0.2076952,-0.9293563,-0.004358425,0.03997488,-0.03530178,-0.7111673,-0.7020141,-0.5315003,0.011,0.2767644,0,-0.02019629,0,-0.9192633,0.07163558,0.05724444,Hole,1,1,0,0
